am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
Fis-23211,LC,Parapercis colias,154870,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-149796,LC,Parapercis striolata,154944,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-28581,LC,Parapercis xanthozona,155200,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32765,LC,Parapsettus panamensis,178074,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31582,LC,Parascyllium collare,41841,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31583,LC,Parascyllium ferrugineum,41842,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25895,LC,Parascyllium variolatum,41844,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25649,NA,Parasudis fraserbrunneri,13462628,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24260,NA,Parasudis truculenta,20661580,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-9630,NA,Pareques acuminatus,47148229,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-17381,NA,Pareques iwamotoi,16749758,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54212,NA,Pareques umbrosus,47148543,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-17284,LC,Pareques viola,183444,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-131280,NA,Parexocoetus hillianus,20885891,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-51802,LC,Parioglossus formosus,196339,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-51806,LC,Parioglossus palustris,196343,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-51807,LC,Parioglossus rainfordi,196344,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-48256,LC,Parioglossus raoi,196345,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-51811,LC,Parioglossus taeniatus,154863,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28524,LC,Parma victoriae,154718,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23213,DD,Parmaturus xaniurus,60231,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-159857,NA,Paroncheilus affinis,185924,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24860,NA,Parophidion schmidti,190155,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113814,LC,Parrella maxillaris,184013,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149496,LC,Parupeneus crassilabris,155176,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25939,LC,Parupeneus multifasciatus,154670,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-144830,LC,Patagonotothen cornucola,155074,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-59708,NA,Pavoclinus graminis,179016,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26823,NA,Pavoclinus laurentii,178943,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-59715,NA,Pavoclinus pavo,179075,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54790,LC,Pavoraja alleni,161337,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54800,NT,Pavoraja nitida,161370,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161644,LC,Pavoraja pseudonitida,195473,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31034,VU,Pegasus laternarius,16475,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-1643,NA,Pegusa impar,198553,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23717,NA,Pegusa lascaris,198553,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23719,NA,Pellona harroweri,16466332,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30463,NA,Pellonula leonensis,167996,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33026,LC,Pelotretis flavilatus,154883,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-127564,NA,Pempheris schomburgkii,16749725,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27242,NA,Penopus microphthalmus,60482312,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35124,LC,Pentaceros japonicus,155222,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22929,NA,Pentanemus quinquarius,21132344,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-25868,LC,Pentapodus emeryii,155300,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-168166,NA,Pentherichthys atratus,60482374,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25416,NA,Pentheroscion mbizi,49188668,Decreasing,NT,NA,NA,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
Fis-30466,NA,Peprilus burti,16759571,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29074,LC,Peprilus medius,183339,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64153,LC,Peprilus paru,154624,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23215,LC,Peprilus simillimus,183337,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-28634,LC,Periophthalmus barbarus,182285,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28919,LC,Perissias taeniopterus,183903,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23720,NA,Peristedion cataphractum,198742,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30860,NA,Peristedion gracile,16778632,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30861,NA,Peristedion miniatum,16509008,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-25385,NA,Perulibatrachus elminensis,13486345,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30477,LC,Petromyzon marinus,135719,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30477,LC,Petromyzon marinus,16781,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24886,LC,Petrotyx sanguineus,154749,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24887,NA,Phaeoptyx conklini,185866,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24888,NA,Phaeoptyx pigmentaria,185865,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24889,NA,Phaeoptyx xenus,190974,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24895,LC,Pholis ornata,154866,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-27696,NA,Phosichthys argenteus,21132848,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27695,NA,Photonectes braueri,21133091,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34834,NA,Photonectes caerulescens,60482467,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28203,NA,Photonectes margarita,21133108,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34838,NA,Photonectes mirabilis,21133116,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34840,NA,Photonectes parvimanus,47165472,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34841,NA,Photonectes phyllopogon,190376,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161040,NA,Photostomias atrox,60482532,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-161020,NA,Photostomias goodyeari,47165490,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31234,NA,Photostomias guernei,190302,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34206,NA,Photostylus pycnopterus,190298,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24267,NA,Phrynorhombus norvegicus,18227064,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24896,NA,Phtheirichthys lineatus,190461,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23723,NA,Phycis phycis,198604,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-48290,NT,Phycodurus eques,17096,Unknown,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-29097,NT,Phyllopteryx taeniolatus,17177,Unknown,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-139713,NA,Phyllorhinichthys micractis,60482562,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30491,NA,Physiculus dalwigki,198559,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-64506,NA,Physiculus fulvus,190091,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33085,NA,Physiculus huloti,15522267,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35643,LC,Physiculus nematopus,183718,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34769,LC,Physiculus roseus,154984,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-26830,LC,Pisodonophis boro,166552,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27298,NA,Pisodonophis semicinctus,199146,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23725,LC,Platichthys flesus,135717,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-24899,LC,Platichthys stellatus,19014407,Stable,LC,NA,NA,NA,am,0,0,G5,SNR,0,NA,0
Fis-23218,LC,Platybelone argalus argalus,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28920,LC,Platybelone argalus pterura,NA,NA,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-51526,NA,Platyberyx opalescens,18158445,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-125633,VU,Platygillellus rubellulus,183794,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-24632,NA,Platygillellus rubrocinctus,46104176,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-27336,VU,Platyrhina sinensis,161589,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-24278,LC,Platyrhinoidis triseriata,60112,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-34615,NA,Platytroctes apus,190217,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-150563,LC,Plectorhinchus gibbosus,196408,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-27540,NA,Plectorhinchus macrolepis,194432,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30497,NA,Plectranthias garrupellus,190105,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54508,LC,Plectrogenium nanum,155322,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24900,NA,Plectrypops retrospinis,16443285,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26519,LC,Plesiobatis daviesi,60111,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-164093,LC,Pleuragramma antarctica,154785,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-30498,LC,Pleuronectes platessa,135690,Increasing,LC,NA,NA,NA,am,0,0.5,NA,NA,NA,NA,0
Fis-35692,LC,Pleuronichthys ocellatus,183665,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30867,LC,Pleuronichthys ritteri,183346,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30868,LC,Pleuronichthys verticalis,183696,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-159802,LC,Plicofollis dussumieri,169632,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23727,LC,Pliosteostoma lutipinnis,183416,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29481,NT,Pliotrema warreni,44496,Unknown,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-23219,NA,Pogonias cromis,193269,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-32162,LC,Pogonophryne barsukovi,154653,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22732,NA,Pollachius pollachius,18125103,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27737,NA,Pollichthys mauli,190087,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26349,NA,Polyacanthonotus challengeri,190403,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-127579,NA,Polyacanthonotus merretti,190489,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24906,LC,Polydactylus approximans,183667,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-60987,LC,Polydactylus microstomus,155164,Decreasing,LC,NA,NA,NA,am,0,-0.5,NA,NA,NA,NA,0
Fis-25152,LC,Polydactylus multiradiatus,154707,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23729,NA,Polydactylus octonemus,16778406,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23730,NA,Polydactylus oligodon,16778475,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24907,LC,Polydactylus opercularis,183977,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-115175,NA,Polydactylus quadrifilis,21132355,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23731,NA,Polydactylus virginicus,190426,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-115989,LC,Polyipnus clarus,154726,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33795,NA,Polyipnus polli,21132879,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-139714,NA,Polymetme thaeocoryla,190258,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32414,NA,Polymixia nobilis,15622706,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35210,LC,Pomacentrus milleri,155304,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33852,LC,Pomacentrus smithi,154878,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-33854,LC,Pomacentrus wardi,154888,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22934,LC,Pomadasys argenteus,172404,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-28963,LC,Pomadasys branickii,183795,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23734,NA,Pomadasys corvinaeformis,194436,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25418,LC,Pomadasys incisus,155182,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25269,NA,Pomadasys jubelini,194437,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28964,LC,Pomadasys macracanthus,183313,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25119,LC,Pomadasys maculatus,155330,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28965,LC,Pomadasys panamensis,155293,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-62927,NA,Pomadasys perotaei,194440,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25419,NA,Pomadasys rogerii,194441,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22935,NA,Pomatomus saltatrix,190279,Decreasing,VU,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-27323,NA,Pomatoschistus lozanoi,18160573,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-27324,NA,Pomatoschistus marmoratus,198667,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23736,LC,Pomatoschistus microps,198667,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23736,LC,Pomatoschistus microps,135525,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23737,NA,Pomatoschistus minutus,198668,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23738,NA,Pomatoschistus norvegicus,198552,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-23739,NA,Pomatoschistus pictus,198550,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-31183,NA,Pontinus accraensis,15622773,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30510,NA,Pontinus castor,16778824,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35764,LC,Pontinus furcirhinus,183281,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-51146,NA,Pontinus leda,15622777,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30511,NA,Pontinus longispinis,190086,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26943,LC,Pontinus macrocephalus,155172,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24917,NA,Pontinus nematophthalmus,16779096,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30512,NA,Pontinus rathbuni,16779138,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-145374,LC,Pontinus strigatus,183768,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35575,LC,Porichthys analis,183506,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35576,LC,Porichthys ephippiatus,183494,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26911,LC,Porichthys margaritatus,183593,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30513,LC,Porichthys myriaster,183301,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30514,LC,Porichthys notatus,183724,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-123132,NA,Porichthys pauciradiatus,16441799,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30515,NA,Porichthys plectrodon,16441862,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23220,NT,Poroderma africanum,39348,Unknown,NT,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-50204,NA,Porogadus miles,60482748,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25469,NA,Poromitra crassiceps,190239,Unknown,LC,NA,NA,NA,am,0,NA,GNR,SNR,NA,NA,0
Fis-33714,LC,Priacanthus alalaua,178100,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30518,NA,Priacanthus arenatus,198558,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24926,NA,Priolepis hipoliti,186045,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23222,NT,Prionace glauca,39381,Unknown,NT,NA,NA,NA,am,0.2,NA,GNR,SNR,NA,NA,0.2
Fis-30869,NA,Prionotus alatus,16779436,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35785,LC,Prionotus albirostris,183897,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-112580,NA,Prionotus beanii,16779444,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35786,LC,Prionotus birostratus,183919,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23743,NA,Prionotus carolinus,16779491,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23744,NA,Prionotus evolans,16780973,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35787,LC,Prionotus horrens,183671,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30875,NA,Prionotus longispinosus,196695,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30870,NA,Prionotus martis,190436,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35407,VU,Prionotus miles,190283,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35407,VU,Prionotus miles,183820,Unknown,VU,NA,NA,NA,am,0.4,NA,NA,NA,NA,NA,0.4
Fis-30871,NA,Prionotus ophryas,16781047,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30872,NA,Prionotus paralatus,196696,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23745,NA,Prionotus punctatus,16781050,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30873,NA,Prionotus roseus,16781072,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30874,NA,Prionotus rubio,190283,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35788,LC,Prionotus ruscarius,183449,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30876,NA,Prionotus scitulus,16781072,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30876,NA,Prionotus scitulus,16781081,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30877,NA,Prionotus stearnsi,16781085,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30878,LC,Prionotus stephanophrys,183642,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30879,NA,Prionotus tribulus,16781101,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24918,NA,Pristigenys alta,190397,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24919,LC,Pristigenys serrula,178102,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23223,LC,Pristiophorus cirratus,39327,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-29485,LC,Pristiophorus nudipinnis,41846,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-22810,NA,Pristipomoides aquilonaris,190156,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22221,LC,Pristipomoides freemani,154682,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22938,NA,Pristipomoides macrophthalmus,190372,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30521,NA,Pristis microdon,18584848,Decreasing,CR,NA,NA,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
Fis-47467,CR,Pristis pectinata,18175,Decreasing,CR,NA,NA,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
Fis-27224,CR,Pristis pristis,18584848,Decreasing,CR,NA,NA,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
Fis-32599,CR,Pristis zijsron,39393,Decreasing,CR,NA,NA,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
Fis-23746,NA,Prognichthys gibbifrons,13487874,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-148863,NA,Prognichthys occidentalis,20885924,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31244,LC,Prognichthys sealei,183868,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35610,LC,Prognichthys tringa,183891,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25421,NA,Promethichthys prometheus,16509297,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-148253,NA,Pronotogrammus martinicensis,16759242,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29645,LC,Pronotogrammus multifasciatus,183283,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-133385,LC,Protemblemaria bicirrus,183479,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28309,LC,Proterorhinus marmoratus,18376,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-153570,NA,Protosciaena bathytatos,16749978,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-49795,NA,Protosciaena trewavasae,47148847,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-132505,LC,Psammobatis bergi,44582,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-132506,LC,Psammobatis extenta,44583,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-152317,LC,Psammogobius biocellatus,9266,Stable,LC,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-33860,NA,Psenes arafurensis,16545250,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-30523,NA,Psenes cyanophrys,16545253,Unknown,LC,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
