geo_code,csd_name,characteristic,income_type,year,value
5931801,    Cheakamus 11,        With a female lone parent,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,        With a female lone parent,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,    Other census family households,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,    Other census family households,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,    Other census family households,  Median after-tax income of households ($),2016,NA
5931801,    Cheakamus 11,  Non-census-family households,Total - Household income statistics,2016,NA
5931801,    Cheakamus 11,  Non-census-family households,  Median total income of households ($),2016,NA
5931801,    Cheakamus 11,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,  Census family households,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,  Census family households,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,  Census family households,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,        Without children,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,        Without children,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,        Without children,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,        With children,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,        With children,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,        With children,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5931806,    Seaichem 16,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5931806,    Seaichem 16,        With a male lone parent,Total - Household income statistics,2016,NA
5931806,    Seaichem 16,        With a male lone parent,  Median total income of households ($),2016,NA
