am_sid,am_category,reviewed,sciname,name_verified,iucn_sid,iucn_category,popn_trend,parent_sid,subpop_sid,popn_category,info_source,spp_group,id_no,iucn_subpop,presence,spatial_source,category_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,NA,Laticauda crockeri,TRUE,11369,VU,Unknown,NA,NA,VU,iucn,REPTILES_update,11369,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Laticauda crockeri,TRUE,11369,VU,Unknown,NA,NA,VU,iucn,SEASNAKES,11369,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Laticauda frontalis,TRUE,176736,NT,Unknown,NA,NA,NT,iucn,REPTILES_update,176736,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Laticauda frontalis,TRUE,176736,NT,Unknown,NA,NA,NT,iucn,SEASNAKES,176736,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Platurus frontalis,TRUE,176736,NT,Unknown,NA,NA,NT,iucn,REPTILES_update,176736,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Platurus frontalis,TRUE,176736,NT,Unknown,NA,NA,NT,iucn,SEASNAKES,176736,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Laticauda guineai,TRUE,176739,NT,Unknown,NA,NA,NT,iucn,REPTILES_update,176739,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Laticauda guineai,TRUE,176739,NT,Unknown,NA,NA,NT,iucn,SEASNAKES,176739,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Laticauda saintgironsi,TRUE,176725,LC,Stable,NA,NA,LC,iucn,REPTILES_update,176725,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Laticauda saintgironsi,TRUE,176725,LC,Stable,NA,NA,LC,iucn,SEASNAKES,176725,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Laticauda schistorhynchus,TRUE,176740,VU,Unknown,NA,NA,VU,iucn,REPTILES_update,176740,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Laticauda schistorhynchus,TRUE,176740,VU,Unknown,NA,NA,VU,iucn,SEASNAKES,176740,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Platurus schistorhynchus,TRUE,176740,VU,Unknown,NA,NA,VU,iucn,REPTILES_update,176740,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Platurus schistorhynchus,TRUE,176740,VU,Unknown,NA,NA,VU,iucn,SEASNAKES,176740,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Pseudolaticauda schistorhynchus,TRUE,176740,VU,Unknown,NA,NA,VU,iucn,REPTILES_update,176740,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Pseudolaticauda schistorhynchus,TRUE,176740,VU,Unknown,NA,NA,VU,iucn,SEASNAKES,176740,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Laticauda semifasciata,TRUE,176721,NT,Unknown,NA,NA,NT,iucn,REPTILES_update,176721,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Laticauda semifasciata,TRUE,176721,NT,Unknown,NA,NA,NT,iucn,SEASNAKES,176721,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Platurus semifasciatus,TRUE,176721,NT,Unknown,NA,NA,NT,iucn,REPTILES_update,176721,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Platurus semifasciatus,TRUE,176721,NT,Unknown,NA,NA,NT,iucn,SEASNAKES,176721,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Pseudolaticauda semifasciata,TRUE,176721,NT,Unknown,NA,NA,NT,iucn,REPTILES_update,176721,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Pseudolaticauda semifasciata,TRUE,176721,NT,Unknown,NA,NA,NT,iucn,SEASNAKES,176721,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Leptastrea aequalis,TRUE,133542,VU,Decreasing,NA,NA,VU,iucn,CORALS_Part3,133542,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Leptoptilos javanicus,TRUE,22697713,VU,Decreasing,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Leptoseris amitoriensis,TRUE,132901,NT,Unknown,NA,NA,NT,iucn,CORALS_Part3,132901,NA,1,iucn,0.2,NA,NA,NA,NA,NA,0.2
NA,NA,NA,Lessonia rufa,TRUE,22700216,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Phalacrocorax campbelli,TRUE,22696840,VU,Stable,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0,NA,NA,NA,NA,0.4
NA,NA,NA,Phalacrocorax carunculatus,TRUE,22696846,VU,Stable,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0,NA,NA,NA,NA,0.4
NA,NA,NA,Leucocarbo chalconotus,TRUE,22696853,VU,Decreasing,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Leucocarbo colensoi,TRUE,22696869,VU,Stable,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0,NA,NA,NA,NA,0.4
NA,NA,NA,Phalacrocorax colensoi,TRUE,22696869,VU,Stable,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0,NA,NA,NA,NA,0.4
NA,NA,NA,Leucocarbo onslowi,TRUE,22696861,CR,Decreasing,NA,NA,CR,iucn,BIRDS,NA,NA,NA,iucn-bli,0.8,-0.5,NA,NA,NA,NA,0.8
NA,NA,NA,Phalacrocorax onslowi,TRUE,22696861,CR,Decreasing,NA,NA,CR,iucn,BIRDS,NA,NA,NA,iucn-bli,0.8,-0.5,NA,NA,NA,NA,0.8
NA,NA,NA,Leucocarbo ranfurlyi,TRUE,22696876,VU,Stable,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0,NA,NA,NA,NA,0.4
NA,NA,NA,Phalacrocorax ranfurlyi,TRUE,22696876,VU,Stable,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,0,NA,NA,NA,NA,0.4
NA,NA,NA,Lewinia pectoralis,TRUE,22692521,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Rallus pectoralis pectoralis,TRUE,22692521,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Limnodromus griseus,TRUE,22693344,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.5,-0.5,G5,S2S3B,0,0.5,0
NA,NA,NA,Limnodromus scolopaceus,TRUE,22693348,LC,Unknown,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,NA,G5,S4N,0,0.2,0
NA,NA,NA,Limnodromus semipalmatus,TRUE,22693351,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,NA,NA,NA,NA,0.2
NA,NA,NA,Limnornis curvirostris,TRUE,22702649,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Limosa fedoa,TRUE,22693162,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,G5,SUM,0,NA,0
NA,NA,NA,Limosa haemastica,TRUE,22693154,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0.7,-0.5,G4,S1S2B,0.2,0.7,0
NA,NA,NA,Limosa lapponica,TRUE,22693158,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,G5,SNA,0,NA,0.2
NA,NA,NA,Limosa limosa,TRUE,22693150,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.2,-0.5,NA,NA,NA,NA,0.2
NA,NA,NA,Liosaccus aerobaticus,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Liosaccus cutaneus,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Liosaccus pachygaster,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sphaeroides cutaneus,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Spheroides dubius,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sphoeroides cutaneus,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sphoeroides pachgaster,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon cutaneus,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon pachygaster,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Thecapteryx lioderma,TRUE,190193,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,190193,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Liosaccus melanostictus,TRUE,183652,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,183652,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon annulatus,TRUE,183652,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,183652,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Lipophrys caboverdensis,TRUE,185151,LC,Unknown,NA,NA,LC,iucn,COMBTOOTHBLENNIES,185151,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Microlipophrys caboverdensis,TRUE,185151,LC,Unknown,NA,NA,LC,iucn,COMBTOOTHBLENNIES,185151,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Lithognathus aureti,TRUE,170200,NT,Decreasing,NA,NA,NT,iucn,SEABREAMS_PORGIES,170200,NA,1,iucn,0.2,-0.5,NA,NA,NA,NA,0.2
NA,NA,NA,Lithognathus capensis,TRUE,12137,EN,Decreasing,NA,NA,EN,iucn,SEABREAMS_PORGIES,12137,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Pagellus lithognathus,TRUE,12137,EN,Decreasing,NA,NA,EN,iucn,SEABREAMS_PORGIES,12137,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Pagrus lithognathus,TRUE,12137,EN,Decreasing,NA,NA,EN,iucn,SEABREAMS_PORGIES,12137,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Pagellus goreensis,TRUE,170160,LC,Stable,NA,NA,LC,iucn,SEABREAMS_PORGIES,170160,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Pagellus mormyrus,TRUE,170160,LC,Stable,NA,NA,LC,iucn,SEABREAMS_PORGIES,170160,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Sparus mormyrus,TRUE,170160,LC,Stable,NA,NA,LC,iucn,SEABREAMS_PORGIES,170160,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Lithophyllon mokai,TRUE,133317,LC,Unknown,NA,NA,LC,iucn,CORALS_Part3,133317,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Lithophyllon ranjithi,TRUE,133517,EN,Unknown,NA,NA,EN,iucn,CORALS_Part1,133517,NA,1,iucn,0.6,NA,NA,NA,NA,NA,0.6
NA,NA,NA,Salarias fowleri,TRUE,48342473,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342473,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Lobodon carcinophagus,TRUE,12246,LC,Unknown,NA,NA,LC,iucn,MARINE_MAMMALS_update,12246,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Lontra canadensis,TRUE,12302,LC,Stable,NA,NA,LC,iucn,TERRESTRIAL_MAMMALS,12302,NA,1,iucn,0,0,G5,S5,0,0,0
NA,NA,NA,Lutra canadensis,TRUE,12302,LC,Stable,NA,NA,LC,iucn,TERRESTRIAL_MAMMALS,12302,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Lontra felina,TRUE,12303,EN,Decreasing,NA,NA,EN,iucn,TERRESTRIAL_MAMMALS,12303,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Lutra felina,TRUE,12303,EN,Decreasing,NA,NA,EN,iucn,TERRESTRIAL_MAMMALS,12303,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Lontra provocax,TRUE,12305,EN,Decreasing,NA,NA,EN,iucn,TERRESTRIAL_MAMMALS,12305,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Lutra provocax,TRUE,12305,EN,Decreasing,NA,NA,EN,iucn,TERRESTRIAL_MAMMALS,12305,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Lophodytes cucullatus,TRUE,22680472,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,G5,S5B,0,0,0
NA,NA,NA,Mergus cucullatus,TRUE,22680472,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Lophonetta specularioides,TRUE,22680130,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Lumnitzera littorea,TRUE,178854,LC,Decreasing,NA,NA,LC,iucn,MANGROVES,178854,NA,1,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Lumnitzera racemosa,TRUE,178846,LC,Decreasing,NA,NA,LC,iucn,MANGROVES,178846,NA,1,iucn,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Luscinia svecica,TRUE,22709707,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Lutjanus rostratus,TRUE,187573,LC,Stable,NA,NA,LC,iucn,WRASSE,187573,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Lutra nippon,TRUE,12419,NT,Decreasing,NA,NA,NT,iucn,TERRESTRIAL_MAMMALS,12419,NA,1,iucn,0.2,-0.5,NA,NA,NA,NA,0.2
NA,NA,NA,Lutrogale perspicillata,TRUE,12427,VU,Decreasing,NA,NA,VU,iucn,TERRESTRIAL_MAMMALS,12427,NA,1,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Lutra sumatrana,TRUE,12421,EN,Decreasing,NA,NA,EN,iucn,TERRESTRIAL_MAMMALS,12421,NA,1,iucn,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Lymnocryptes minimus,TRUE,22693133,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Macheiramphus alcinus,TRUE,22695021,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Machetornis rixosa,TRUE,22700321,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Macrocephalon maleo,TRUE,22678576,EN,Decreasing,NA,NA,EN,iucn,BIRDS,NA,NA,NA,iucn-bli,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Macronectes halli,TRUE,22697859,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Macronyx capensis,TRUE,22718414,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Macrophartyngodon varialvus,TRUE,187416,LC,Unknown,NA,NA,LC,iucn,WRASSE,187416,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Macropharyngodon varialvus,TRUE,187416,LC,Unknown,NA,NA,LC,iucn,WRASSE,187416,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Macropharyngodon choati,TRUE,187388,LC,Unknown,NA,NA,LC,iucn,WRASSE,187388,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Macropharyngodon vivienae,TRUE,187806,LC,Unknown,NA,NA,LC,iucn,WRASSE,187806,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Madracis auretenra,TRUE,133618,LC,Stable,NA,NA,LC,iucn,CORALS_Part3,133618,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Tetraodon darwinii,TRUE,193785,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193785,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon darwinii,TRUE,193785,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193785,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon fasciatus,TRUE,193785,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193785,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Sphoeroides pleurostictus,TRUE,193686,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193686,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Tetrodon pleurostictus,TRUE,193686,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193686,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Marmaronetta angustirostris,TRUE,22680339,VU,Decreasing,NA,NA,VU,iucn,BIRDS,NA,NA,NA,iucn-bli,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,NA,Medusablennius chani,TRUE,48342288,VU,Unknown,NA,NA,VU,iucn,COMBTOOTHBLENNIES,48342288,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Megaceryle maxima,TRUE,22683616,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Megaceryle torquata,TRUE,22683634,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Megaceryle torquata torquata,TRUE,22683634,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Megadyptes antipodes,TRUE,22697800,EN,Decreasing,NA,NA,EN,iucn,BIRDS,NA,NA,NA,iucn-bli,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Megalurus gramineus,TRUE,22715501,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Megalurus timoriensis,TRUE,22715491,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Megapodius cumingii,TRUE,22678588,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Megapodius eremita,TRUE,22678611,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Megapodius laperouse,TRUE,22678620,EN,Decreasing,NA,NA,EN,iucn,BIRDS,NA,NA,NA,iucn-bli,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Megapodius pritchardii,TRUE,22678625,EN,Decreasing,NA,NA,EN,iucn,BIRDS,NA,NA,NA,iucn-bli,0.6,-0.5,NA,NA,NA,NA,0.6
NA,NA,NA,Meiacanthus abruptus,TRUE,48342104,VU,Unknown,NA,NA,VU,iucn,COMBTOOTHBLENNIES,48342104,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Petroscirtes atrodorsalis,TRUE,48342093,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342093,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Meiacanthus bundoon,TRUE,48342405,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342405,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Meiacanthus cyanopterus,TRUE,48342294,LC,Unknown,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342294,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Meiacanthus kamoharai,TRUE,48342466,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342466,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Meiacanthus lineatus,TRUE,48342417,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342417,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Petroscirtes lineatus,TRUE,48342417,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342417,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Meiacanthus naevius,TRUE,48342236,VU,Unknown,NA,NA,VU,iucn,COMBTOOTHBLENNIES,48342236,NA,1,iucn,0.4,NA,NA,NA,NA,NA,0.4
NA,NA,NA,Meiacanthus oualanensis,TRUE,48342397,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Petroscirtes oualanensis,TRUE,48342397,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342397,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Meiacanthus procne,TRUE,48342280,LC,Unknown,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48342280,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Melanitta americana,TRUE,22732425,NT,Decreasing,NA,NA,NT,iucn,BIRDS,NA,NA,NA,iucn-bli,0.3,-0.5,G5,S3S4N,0,0.3,0.2
NA,NA,NA,Melanitta deglandi,TRUE,22734194,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Melospiza melodia,TRUE,22721058,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,G5,S5B,0,0,0
NA,NA,NA,Mergellus albellus,TRUE,22680465,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,G4,SNA,0.2,NA,0
NA,NA,NA,Mergus albellus,TRUE,22680465,LC,Decreasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,-0.5,NA,NA,NA,NA,0
NA,NA,NA,Mergus australis,TRUE,22680496,EX,NA,NA,NA,EX,iucn,BIRDS,NA,NA,NA,iucn-bli,1,NA,NA,NA,NA,NA,1
NA,NA,NA,Mergus merganser,TRUE,22680492,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,G5,S5B,0,0,0
NA,NA,NA,Merops americanus,FALSE,22725908,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Merops persicus,TRUE,22683740,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Merops revoilii,TRUE,22683710,LC,Increasing,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0.5,NA,NA,NA,NA,0
NA,NA,NA,Merops superciliosus,TRUE,22683744,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Merops viridis,TRUE,22725900,LC,Stable,NA,NA,LC,iucn,BIRDS,NA,NA,NA,iucn-bli,0,0,NA,NA,NA,NA,0
NA,NA,NA,Merulina scheeri,TRUE,132953,LC,Unknown,NA,NA,LC,iucn,CORALS_Part3,132953,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Pseudostichopus hyalegerus,TRUE,19743094,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,19743094,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Mesothuria gargantua,TRUE,19718927,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,19718927,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Mesothuria magellani,TRUE,19719913,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,19719913,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Mesothuria megapoda,TRUE,19720016,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,19720016,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Mesothuria multipes,TRUE,180316,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,180316,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Mesothuria murrayi,TRUE,180331,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,180331,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Mesothuria rugosa,TRUE,180299,LC,Unknown,NA,NA,LC,iucn,SEACUCUMBERS,180299,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Metanephrops andamanicus,TRUE,169957,LC,Unknown,NA,NA,LC,iucn,LOBSTERS,169957,NA,1,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,NA,Metanephrops andamanicus,TRUE,169963,LC,Stable,NA,NA,LC,iucn,LOBSTERS,169963,NA,1,iucn,0,0,NA,NA,NA,NA,0
NA,NA,NA,Metanephrops andamanicus,TRUE,170064,LC,Unknown,NA,NA,LC,iucn,LOBSTERS,170064,NA,1,iucn,0,NA,NA,NA,NA,NA,0
